FileName,images,loc,ean,name,variant,price,MPN,description,category
2er-pack-bralettes-aus-bio-baumwolle-ug0ug003450u9.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00345_0U9_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00345_0U9_alternate1?$main$",https://de.tommy.com/2er-pack-bralettes-aus-bio-baumwolle-ug0ug003450u9,"8720113387516,8720113387554,8720113387585,8720113387639","2er-Pack Bralettes aus Bio-Baumwolle","WHITE / DESERT SKY",27.9,UG0UG003450U9,"Diese soften Bralettes im 2er-Pack punkten mit atmungsaktiver Stretch-Bio-Baumwolle sowie Logo-Details auf dem Unterbrustband.",Mädchen
2er-pack-bralettes-aus-stretch-bio-baumwolle-ug0ug004580y4.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00458_0Y4_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00458_0Y4_alternate1?$main$",https://de.tommy.com/2er-pack-bralettes-aus-stretch-bio-baumwolle-ug0ug004580y4,"8720113405463,8720113405616,8720113405678,8720113405845","2er-Pack Bralettes aus Stretch-Bio-Baumwolle","KLU/MULTI/STAR/AOP/DESERT SKY",27.9,UG0UG004580Y4,"Mal einfarbig und mal mit spielerischem Sternen-Print zeigen sich die Bralettes in diesem 2er-Pack stets von ihrer bequemen Seite.",Mädchen
2er-pack-bralettes-mit-streifen-ug0ug004860tz.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00486_0TZ_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00486_0TZ_alternate1?$main$",https://de.tommy.com/2er-pack-bralettes-mit-streifen-ug0ug004860tz,"8720113388568,8720113388599,8720113388612,8720113388636","2er-Pack Bralettes mit Streifen","KLU/FRESH/STRIPE/ PRIMARY GREEN",27.9,UG0UG004860TZ,"Ein ideales Alltags-Basic sind diese bequemen Bralettes aus Stretch-Baumwolle mit leicht stützendem Unterbrustband.",Mädchen
2er-pack-damensocken-mit-rautenkaro-1mal000011758.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/1MAL000011_758_main?$main$,https://de.tommy.com/2er-pack-damensocken-mit-rautenkaro-1mal000011758,"8713537993807,8713537993791","2er-Pack Damensocken mit Rautenkaro","MIDDLE GREY MELANGE",12.0,1MAL000011758,"Mische deinen Look mit der Kombination von Blockfarben und Schottenkaro in diesem Doppelpack Socken auf.","Socken & Strumpfhosen"
2er-pack-f%C3%BC%C3%9Flinge-1mal000023200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/1MAL000023_200_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-1mal000023200,"8718824089607,8718824089614","2er-Pack Füßlinge",BLACK,9.0,1MAL000023200,"Perfekt für Ballerina, Loafer oder Pumps sind diese elastisch-weichen Socken aus Baumwollmix.","Socken & Strumpfhosen"
2er-pack-f%C3%BC%C3%9Flinge-fba3425001200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/FBA3425001_200_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-fba3425001200,"8713537928687,8713537928694","2er-Pack Füßlinge",BLACK,10.0,FBA3425001200,"Diese minimalistischen Socken sitzen im Sneaker, Loafer oder Pump sicher und unsichtbar unter dem Knöchel.","Socken & Strumpfhosen"
2er-pack-f%C3%BC%C3%9Flinge-mit-flag-s100002662001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002662_001_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-mit-flag-s100002662001,"8720245085571,8720245085588","2er-Pack Füßlinge mit Flag",BLACK,10.0,S100002662001,"Das Tommy Hilfiger Flag-Design schenkt diesen Füßlingen aus gekämmter Stretch-Baumwolle ikonischen Tommy-Style.",Socken
2er-pack-f%C3%BC%C3%9Flinge-mit-flag-sof3830240200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOF3830240_200_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-mit-flag-sof3830240200,"8718824682495,8718824682488","2er-Pack Füßlinge mit Flag",BLACK,10.0,SOF3830240200,,"Socken & Strumpfhosen"
2er-pack-f%C3%BC%C3%9Flinge-mit-logo-s100002663005.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002663_005_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-mit-logo-s100002663005,"8720245085717,8720245085724","2er-Pack Füßlinge mit Logo",WHITE,10.0,S100002663005,"Die wie ein Gitter angeordneten Logos prägen diese Füßlinge aus gekämmter Baumwolle mit ausgefallenem Tommy Hilfiger-Style.",Socken
2er-pack-f%C3%BC%C3%9Flinge-mit-tommy-tape-s100002819001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002819_001_main?$main$,https://de.tommy.com/2er-pack-f%C3%BC%C3%9Flinge-mit-tommy-tape-s100002819001,"8720245086257,8720245086264","2er-Pack Füßlinge mit Tommy-Tape",WHITE,10.0,S100002819001,"Gekämmter Baumwollmix mit Stretch sorgt bei diesen stilvollen Füßlingen mit Tommy Hilfiger-Branding für äußerst bequemen Tragekomfort.","Socken & Strumpfhosen"
2er-pack-gepolsterte-kurze-socken-s100000399001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100000399_001_main?$main$,https://de.tommy.com/2er-pack-gepolsterte-kurze-socken-s100000399001,"8718824971704,8718824971711,8718824971728","2er-Pack gepolsterte kurze Socken",WHITE,10.0,S100000399001,"Dank sportlichem Strukturmix und sorgfältig platzierten Polstern tragen dich diese Socken über Stock und Stein.",Socken
2er-pack-gepunktete-socken-s100001493101.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100001493_101_main?$main$,https://de.tommy.com/2er-pack-gepunktete-socken-s100001493101,"8720245081047,8720245081054","2er-Pack gepunktete Socken","LIGHT BLUE",13.0,S100001493101,"Für gute Laune am Morgen sorgen diese farblich abgestimmten Socken aus gekämmter Baumwolle – im 2er-Pack mit neutralem und gepunktetem Design.","Socken & Strumpfhosen"
2er-pack-gepunktete-socken-s100002654001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002654_001_main?$main$,https://de.tommy.com/2er-pack-gepunktete-socken-s100002654001,"8720245085090,8720245085106","2er-Pack gepunktete Socken","GREY YELLOW",13.0,S100002654001,"Zeige deine elegante Seite mit diesen Socken aus Stretch-Baumwollmix, deren Strapazierfähigkeit in ein stilvolles Punktmuster verpackt ist.",Socken
2er-pack-gerippte-sneakersocken-s100002390001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002390_001_main?$main$,https://de.tommy.com/2er-pack-gerippte-sneakersocken-s100002390001,"8720245084130,8720245084147","2er-Pack gerippte Sneakersocken",WHITE,10.0,S100002390001,"Softes, feuchtigkeitsregulierendes Garn macht diesen 2er-Pack gestreifte Sneakersocken atmungsaktiv, sodass die Füße angenehm kühl bleiben.","Socken & Strumpfhosen"
2er-pack-gerippte-socken-s100002648001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002648_001_main?$main$,https://de.tommy.com/2er-pack-gerippte-socken-s100002648001,"8720245084734,8720245084741","2er-Pack gerippte Socken","MID GREY MELANGE",13.0,S100002648001,"In diesen bequemen Socken aus Stretch-Baumwollmix mit Verstärkungen im Zehenbereich und an der Ferse fühlen sich deine Füße immer wohl.",Socken
2er-pack-gerippte-socken-s100002681004.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002681_004_main?$main$,https://de.tommy.com/2er-pack-gerippte-socken-s100002681004,"8720245086059,8720245086066","2er-Pack gerippte Socken",NAVY,13.0,S100002681004,"Diese Socken punkten durch gekämmten Baumwollmix mit Stretch und zweifarbiges Design.",Socken
2er-pack-gestreifte-f%C3%BC%C3%9Flinge-mit-ombr%C3%A9-design-s100002387003.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002387_003_main?$main$,https://de.tommy.com/2er-pack-gestreifte-f%C3%BC%C3%9Flinge-mit-ombr%C3%A9-design-s100002387003,"8720245084079,8720245084086","2er-Pack gestreifte Füßlinge mit Ombré-Design","MINT COMBO",10.0,S100002387003,"Silikon an den Fersen sorgt bei diesem 2er-Pack gestreifte Füßlinge aus Baumwollmix mit Ombré-Design für sicheren Sitz.","Socken & Strumpfhosen"
2er-pack-gestreifte-f%C3%BC%C3%9Flinge-s100002384001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002384_001_main?$main$,https://de.tommy.com/2er-pack-gestreifte-f%C3%BC%C3%9Flinge-s100002384001,"8720245083713,8720245083720","2er-Pack gestreifte Füßlinge",WHITE,13.0,S100002384001,"Diskret platziertes Silikon an der Ferse sorgt bei diesem 2er-Pack Füßlinge für sicheren Sitz.","Socken & Strumpfhosen"
2er-pack-gestreifte-kn%C3%B6chelsocken-s100002383002.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002383_002_main?$main$,https://de.tommy.com/2er-pack-gestreifte-kn%C3%B6chelsocken-s100002383002,"8720245083652,8720245083669","2er-Pack gestreifte Knöchelsocken","LIGHT BLUE",13.0,S100002383002,"Softes, atmungsaktives Garn sorgt bei diesem 2er-Pack Knöchelsocken mit dezentem, strukturiertem Streifen-Design für besonderen Tragekomfort.","Socken & Strumpfhosen"
2er-pack-gestreifte-rippstrick-socken-s100002391001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002391_001_main?$main$,https://de.tommy.com/2er-pack-gestreifte-rippstrick-socken-s100002391001,"8720245084253,8720245084260","2er-Pack gestreifte Rippstrick-Socken",WHITE,13.0,S100002391001,"Dieser 2er-Pack bequeme Socken mit zweifarbiger gerippter Struktur ist super soft und atmungsaktiv.","Socken & Strumpfhosen"
2er-pack-gestreifte-sneakersocken-som3820000101.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOM3820000_101_main?$main$,https://de.tommy.com/2er-pack-gestreifte-sneakersocken-som3820000101,"8720245089890,8720245089906","2er-Pack gestreifte Sneakersocken","WHITE COMBO",10.0,SOM3820000101,"Verleihe deinem Look durch diese Sneakersocken aus ultra-angenehmem, gekämmtem Baumwollmix mit Stretch für Tommy Hilfiger-Vibes.",Socken
2er-pack-gestreifte-socken-s100001494001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100001494_001_main?$main$,https://de.tommy.com/2er-pack-gestreifte-socken-s100001494001,"8718824978666,8718824978673","2er-Pack gestreifte Socken",BLACK,13.0,S100001494001,"Mal neutral und mal gestreift zeigen sich die in diesem 2er-Pack enthaltenen farblich abgestimmten Socken aus gekämmter Stretch-Baumwolle.","Socken & Strumpfhosen"
2er-pack-gestreifte-socken-s100001496012.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100001496_012_main?$main$,https://de.tommy.com/2er-pack-gestreifte-socken-s100001496012,"8718824979281,8718824979298,8718824979304","2er-Pack gestreifte Socken","HIGHLAND KHAKI",13.0,S100001496012,"In diesem 2er-Pack Socken aus gekämmter Baumwolle mit verstärktem Fersen- und Zehenbereich sind ein einfarbiges Paar und eines mit schlichten Streifen enthalten.",Socken
2er-pack-gestreifte-socken-s100002311001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002311_001_main?$main$,https://de.tommy.com/2er-pack-gestreifte-socken-s100002311001,"8720245081788,8720245081795,8720245081801","2er-Pack gestreifte Socken","TOMMY ORIGINAL",9.0,S100002311001,"Perfekt in Kombination mit dem Lieblingsschuh oder -sneaker: Diese Socken mit hohem Baumwollanteil verleihen Alltagslooks einen Farbtupfer.",Jungen
2er-pack-gewebte-boxer-shorts-mit-print-um0um020050ru.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_alternate4?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02005_0RU_alternate5?$main$",https://de.tommy.com/2er-pack-gewebte-boxer-shorts-mit-print-um0um020050ru,"8720111673741,8720111673758,8720111673765,8720111673772","2er-Pack gewebte Boxer-Shorts mit Print","PRIMARY GREEN/PRIMARY RED",44.9,UM0UM020050RU,"Wähle bei diesem 2er-Pack Boxer-Shorts aus atmungsaktiver Bio-Baumwolle zwischen einem einfarbigen Design und einem auffälligen Print.",Unterwäsche
2er-pack-glitzernde-stricksocken-s100000814001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100000814_001_main?$main$,https://de.tommy.com/2er-pack-glitzernde-stricksocken-s100000814001,"8718824974590,8718824974606,8718824974613","2er-Pack glitzernde Stricksocken",NAVY,9.0,S100000814001,"Perfekt für besondere Anlässe: Schimmernde Fäden sorgen bei diesen Socken aus Stretch-Baumwollmix für etwas Glitzer.",Jungen
2er-pack-iconic-baumwollmix-socken-som4710100085.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOM4710100_085_main?$main$,https://de.tommy.com/2er-pack-iconic-baumwollmix-socken-som4710100085,"8718824413181,8718824413198","2er-Pack Iconic Baumwollmix-Socken","TOMMY ORIGINAL",13.0,SOM4710100085,"Variiere deinen Style mit diesen Socken – die Designs mit Flag und aufgesetzten Tommy-Streifen runden deine Garderobe perfekt ab.",Socken
2er-pack-iconic-socken-s100001096200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100001096_200_main?$main$,https://de.tommy.com/2er-pack-iconic-socken-s100001096200,"8718824976679,8718824976686,8718824976693","2er-Pack Iconic Socken",BLACK,13.0,S100001096200,"Glatter Stretch-Baumwollmix sorgt bei diesem 2er-Pack Socken den ganzen Tag für angenehmen Tragekomfort.",Socken
2er-pack-kids-color-block-f%C3%BC%C3%9Flinge-sou3940010085.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOU3940010_085_main?$main$,https://de.tommy.com/2er-pack-kids-color-block-f%C3%BC%C3%9Flinge-sou3940010085,"8718824656373,8718824656380,8718824656359,8718824656366","2er-Pack Kids Color Block-Füßlinge","TOMMY ORIGINAL",8.0,SOU3940010085,"Der Color Block in Kontrast-Farben und das Flag-Logo an der Ferse sorgen bei diesen Füßlingen mit Stretch für strahlende Vibes.",Jungen
2er-pack-kids-flag-socken-sou3940200300.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOU3940200_300_main?$main$,https://de.tommy.com/2er-pack-kids-flag-socken-sou3940200300,"8718824657875,8718824657882,8718824657899,8718824657905","2er-Pack Kids Flag-Socken",WHITE,10.0,SOU3940200300,"Dieser 2er-Pack Socken aus Baumwollmix mit Stretch sorgt dank typischem Flag-Design für fröhliche Farbakzente.",Jungen
2er-pack-kids-gestreifte-kurze-socken-e5al000020563.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/E5AL000020_563_main?$main$,https://de.tommy.com/2er-pack-kids-gestreifte-kurze-socken-e5al000020563,"8718824091877,8718824091860,8718824091853,8718824091846,8718824091884","2er-Pack Kids gestreifte, kurze Socken","MIDNIGHT BLUE",8.0,E5AL000020563,"Diese Socken in Viertellänge bestehen aus elastischer Baumwolle und passen perfekt in Stiefel und Sneaker.",Jungen
2er-pack-kids-gestreifte-socken-e5al000019200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/E5AL000019_200_main?$main$,https://de.tommy.com/2er-pack-kids-gestreifte-socken-e5al000019200,"8718824145563,8718824091402,8718824091433,8718824091426,8718824091419","2er-Pack Kids gestreifte Socken",BLACK,9.0,E5AL000019200,"Als unverzichtbares Basic präsentieren sich diese gestreiften Socken aus Stretch-Baumwolle mit Rippstrick in vielseitigen Farben.",Jungen
2er-pack-kids-klassische-socken-e5a3391334200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/E5A3391334_200_main?$main$,https://de.tommy.com/2er-pack-kids-klassische-socken-e5a3391334200,"8713537528245,8713537528238,8713537593236,8713537528269,8713537528252","2er-Pack Kids klassische Socken",BLACK,9.0,E5A3391334200,"In einem vielseitigen Farbton mit aufgestickter Tommy Hilfiger Flag eignen sich diese Basic-Socken für Schultage und Wochenenden.",Jungen
2er-pack-kids-kurze-socken-sou3740200200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOU3740200_200_main?$main$,https://de.tommy.com/2er-pack-kids-kurze-socken-sou3740200200,"8718824334516,8718824334523,8719255386075,8719255386082","2er-Pack Kids kurze Socken",BLACK,8.0,SOU3740200200,"Mit aufgesetzten Tommy-Streifen am Bündchen versprühen diese bequemen, kurzen Socken aus Baumwollmix sportliche Vibes.",Jungen
2er-pack-kindersocken-e5a3413001563.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/E5A3413001_563_main?$main$,https://de.tommy.com/2er-pack-kindersocken-e5a3413001563,"8718824144887,8713537852654,8713537852630,8713537852647,8713537852661","2er-Pack Kindersocken","MIDNIGHT BLUE",9.0,E5A3413001563,,Jungen
2er-pack-klassische-socken-08a1371111200.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/08A1371111_200_main?$main$,https://de.tommy.com/2er-pack-klassische-socken-08a1371111200,"8713537477796,8713537477772,8713537477789","2er-Pack klassische Socken",BLACK,13.0,08A1371111200,"Zum Auffrischen deiner Basics eignet sich dieser 2er-Pack Socken aus Stretch-Baumwolle mit einfachen Kontrast-Bündchen und Tommy Hilfiger Flag.",Socken
2er-pack-kn%C3%B6chelsocken-mit-wabenstrick-s100002396003.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002396_003_main?$main$,https://de.tommy.com/2er-pack-kn%C3%B6chelsocken-mit-wabenstrick-s100002396003,"8720245084499,8720245084505","2er-Pack Knöchelsocken mit Wabenstrick",NAVY,13.0,S100002396003,"Wabenstrick sorgt bei diesem 2er-Pack Knöchelsocken für Struktur und der Viskosemix verleiht den Socken einen dezenten Schimmer.","Socken & Strumpfhosen"
2er-pack-kn%C3%B6chelsocken-mit-waffel-struktur-s100002398001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002398_001_main?$main$,https://de.tommy.com/2er-pack-kn%C3%B6chelsocken-mit-waffel-struktur-s100002398001,"8720245084536,8720245084543","2er-Pack Knöchelsocken mit Waffel-Struktur",WHITE,13.0,S100002398001,"Dieser 2er-Pack Knöchelsocken ist mit seinem Baumwollmix ideal für den Sommer und enthält zwei Designs: ein Paar mit Waffel-Struktur und ein Paar mit Querstreifen.","Socken & Strumpfhosen"
2er-pack-kurz%C3%A4rmelige-t-shirts-ub0ub003100s0.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00310_0S0_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00310_0S0_alternate1?$main$",https://de.tommy.com/2er-pack-kurz%C3%A4rmelige-t-shirts-ub0ub003100s0,"8720111640804,8720111640880,8720111641092,8720111641177","2er-Pack kurzärmelige T-Shirts","DESERT SKY/WHITE",26.9,UB0UB003100S0,"Diese vielseitigen T-Shirts sind echte Must-haves – ideal als unterste Lage an kalten Tagen oder zum Relaxen am Wochenende.",Jungen
2er-pack-kurze-socken-09a3425001100.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/09A3425001_100_main?$main$,https://de.tommy.com/2er-pack-kurze-socken-09a3425001100,"8720245089210,8720245089227,8720245089234","2er-Pack kurze Socken","LIGHT GREY MELANGE",10.0,09A3425001100,"Diese kurzen Socken reichen bis über die Knöchel und können dank breiten Rippstrick-Bündchen nicht vom Fuß rutschen.",Socken
2er-pack-kurze-socken-mit-breton-streifen-s100002212001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100002212_001_main?$main$,https://de.tommy.com/2er-pack-kurze-socken-mit-breton-streifen-s100002212001,"8720245082402,8720245082419","2er-Pack kurze Socken mit Breton-Streifen",WHITE,10.0,S100002212001,"In diesem 2er-Pack kurze Socken mit verstärkten Zehen- und Fersenbereichen sind ein einfarbiges und ein gestreiftes Paar enthalten.",Socken
2er-pack-kurze-stretch-baumwoll-socken-sof3730010563.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/SOF3730010_563_main?$main$,https://de.tommy.com/2er-pack-kurze-stretch-baumwoll-socken-sof3730010563,"8718824333076,8718824333083","2er-Pack kurze Stretch-Baumwoll-Socken","MIDNIGHT BLUE",9.0,SOF3730010563,"Frische deine Basics dank diesen Socken mit hohem Baumwollanteil, bequemen Bündchen aus Rippstrick und Stretch für zusätzliche Bewegungsfreiheit auf.","Socken & Strumpfhosen"
2er-pack-langarmshirts-ub0ub003090s0.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00309_0S0_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00309_0S0_alternate1?$main$",https://de.tommy.com/2er-pack-langarmshirts-ub0ub003090s0,"8720111655679,8720111655686,8720111655693,8720111655716","2er-Pack Langarmshirts","DESERT SKY/WHITE",29.9,UB0UB003090S0,"Diese klassischen Langarmshirts aus reiner Baumwolle sind perfekt für einen warmen Lagenlook an kalten Tagen.",Jungen
2er-pack-logo-trunk-aus-stretch-baumwolle-ub0ub003410st.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00341_0ST_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00341_0ST_alternate1?$main$",https://de.tommy.com/2er-pack-logo-trunk-aus-stretch-baumwolle-ub0ub003410st,"8720111653439,8720111653453,8720111653477,8720111653484","2er-Pack Logo-Trunk aus Stretch-Baumwolle","DESERT SKY/DESERT SKY",22.9,UB0UB003410ST,"Perfekt für den Alltag eignet sich dieser 2er-Pack Trunks mit Tommy Hilfiger-Logo am Stretch-Taillenbund.",Jungen
2er-pack-metallic-rippstrick-socken-s100000853001.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/S100000853_001_main?$main$,https://de.tommy.com/2er-pack-metallic-rippstrick-socken-s100000853001,"8718824975306,8718824975313","2er-Pack Metallic-Rippstrick-Socken",NAVY/BLUE,13.0,S100000853001,"Das Metallic-Garn in diesen Rippstrick-Socken aus Stretch-Baumwolle verleiht deinem Look glitzernde, verspielte Vibes.","Socken & Strumpfhosen"
