id,name,variant,price,brand
N1241E155-C11,kurze sporthose,grau,17.0,nike performance
N1242D433-Q11,funktionsshirt,schwarzgrau,104.7,nike performance
NI154H03E-Q11,umhaengetasche,black,19.45,nike sportswear
N1243D1K9-Q11,vereinsmannschaften,black,22.45,nike performance
N1242G0GN-Q11,sweatjacke,blacksafety orange,119.95,nike performance
N1243K0D1-A11,vereinsmannschaften,whiteember glowconcord,99.99,nike performance
N1242A1X1-Q11,laufschuh neutral,blackwhitedark greymetallic platinum,46.99,nike performance
N1242A2AR-A11,fussballschuh nocken,weisspinkschwarz,243.81,nike performance
N1241E0WE-C13,tights,light smoke grey,48.95,nike performance
NI121G06E-B11,leichte jacke,multicolorwhite,139.95,nike sportswear
NI153K002-C11,muetze,dark grey heather,14.95,nike sportswear
N1243A106-A11,basketballschuh,whiteblackvolt,23.95,nike performance
NI124G01E-K11,tshirt print,laser blue,22.45,nike sportswear
NI121A0GA-Q11,jogginghose,pink glazewhite,69.99,nike sportswear
N1243D1J3-K11,funktionsshirt,royal blue white,23.96,nike performance
N1241A0NO-Q12,laufschuh neutral,blackwhiteanthracite,49.99,nike performance
N1243E0S1-C11,kurze sporthose,dark raisinblack,19.95,nike performance
N1243E0S1-C12,kurze sporthose,light pumicewhitelight dew,19.95,nike performance
N1241A100-Q11,trainingsfitnessschuh,blackwhitedark smoke grey,107.95,nike performance
N1242E1ON-C11,kurze sporthose,smoke greybarely voltblack,31.45,nike performance
NI122S0AU-Q11,sweatjacke,blackblackwhite,50.0,nike sportswear
NI122F043-Q11,shorts,blackwhite,26.31,nike sportswear
NI126G00L-K11,tshirt print,game royal,15.95,nike sportswear
N1241A12A-C11,sneaker low,grau orange,150.0,nike performance
N1243D0X5-Q11,langarmshirt,black,34.95,nike performance
N1242E1M5-C11,jogginghose,anthracitegray,94.95,nike performance
N1242D49T-M11,funktionsshirt,gruenweiss,37.99,nike performance
N1242D2VA-G12,funktionsshirt,light fusion redblack,26.15,nike performance
N1241D1CC-Q11,tshirt print,black,34.95,nike performance
NI121J0J7-M11,sweatshirt,steamsteamwhite,54.9,nike sportswear
N1241D1NC-A11,tshirt print,weissschwarz,29.95,nike performance
N1242L04R-A11,torwarthandschuh,weiss,176.36,nike performance
NI121D0JH-Q11,top,blackblack,29.95,nike sportswear
N1242D3RD-K11,tshirt print,armory blueblack,19.95,nike performance
N1241D17Z-Q11,tshirt print,black,24.95,nike performance
N1241I077-I12,sportbh mittlerer stuetzkraft,purple smoke,23.95,nike performance
NI115O038-K11,sneaker low,midnight navywhitegoldwolf greyblackreflect silver,169.95,nike sportswear
NI126G03F-K11,tshirt print,laser blue,19.95,nike sportswear
N1241I0A3-G11,sportbh leichter stuetzkraft,canyon rustoff noirpink glaze,44.95,nike performance
N1282H01H-C11,badeshorts,iron grey,32.95,nike performance
N1241E12V-C13,tights,purple smokeheatherviolet dust,39.95,nike performance
N1242E1LC-G11,jogginghose,dark cayennecitron pulse,69.95,nike performance
N1244E140-Q11,tagesrucksack,black white,24.99,nike performance
N1244E10U-Q11,guerteltasche,ceruleanblacksilver,17.95,nike performance
NI121D0GN-Q11,tshirt print,black,26.24,nike sportswear
NI122O0JA-G11,tshirt print,magic ember,29.99,nike sportswear
NI122O0JA-G12,tshirt print,washed coral,29.95,nike sportswear
NI112O0BR-Q11,sneaker low,blackwhiteoff noirmetallic silver,80.95,nike sportswear
NI112O0C3-Q11,sneaker low,blackmetallic silveranthracite,189.99,nike sportswear
NI122S0F9-H11,kapuzenpullover,electro orange,47.92,nike sportswear
NI123D03P-J11,shorts,fireberry,22.55,nike sportswear
NI112O0BR-Q13,sneaker low,blackmagma orangesail,59.99,nike sportswear
NI121A0EE-B11,jogginghose,orewood oatmeal gold,50.95,nike sportswear
NI112O0BR-Q12,sneaker low,blackwhiteuniversity reddark grey,59.95,nike sportswear
NI441F00O-G11,regenjacke wasserabweisende jacke,crimson tintcrimson tint,99.99,nike golf
NI142D04W-A11,jogginghose,whiteblack,69.95,nike sportswear
NI142D058-A11,tshirt print,weiss,29.95,nike sportswear
N1242D3KT-G11,tshirt print,dark cayenne,24.99,nike performance
N1242D3L5-G11,tshirt print,team red,29.95,nike performance
N1242D3JQ-O11,tshirt print,team redwhitejersey goldwhite,19.99,nike performance
N1241D1GJ-Q11,funktionsshirt,black,44.95,nike performance
N1242D32C-H11,nationalmannschaft,safety orangeblack,62.95,nike performance
NI121S02V-E11,shorts,coconut milk,39.95,nike sportswear
N1242E1OR-L11,kurze sporthose,green abysswhite,37.95,nike performance
NI124B00C-C11,kurze sporthose,carbon heather,22.15,nike sportswear
NI111A0K3-I11,sneaker low,iced lilacblack,149.9,nike sportswear
N1242F0NZ-E11,trainingsjacke,tour yellow black,34.65,nike performance
N1241D12B-J11,funktionsshirt,magic flamingo,25.45,nike performance
N1241N02D-T12,sonstige accessoires,university redteam redcourt purple,19.95,nike performance
NI122T05X-Q11,wintermantel,black,207.95,nike sportswear
N1241D12B-J13,funktionsshirt,beyond pinkwhite,25.45,nike performance
N1242G0MT-K11,vereinsmannschaften,coastwhitepure platinum,129.95,nike performance
N1242G0N5-K11,vereinsmannschaften,coastuniversity red,55.95,nike performance
NI122S0E1-M11,kapuzenpullover,galactic jadelight liquid lime,109.95,nike sportswear
N1242D390-A11,vereinsmannschaften,white,34.92,nike performance
N1242D3UZ-K11,tshirt print,college navy,34.95,nike performance
NI122S0E1-M12,kapuzenpullover,light liquid limeblack,109.9,nike sportswear
N1241E1B5-I11,tights,violet shockblacksilver,39.95,nike performance
NI121A0D8-D11,jogginghose,silver pine,48.45,nike sportswear
NI122S0FN-M11,kapuzenpullover,galactic jade,64.95,nike sportswear
NI121G056-Q11,leichte jacke,blackwhite,59.92,nike sportswear
NI121C01X-C11,jerseykleid,shimmershimmer,38.95,nike sportswear
N1242E1TQ-E11,kurze sporthose,gelb,22.95,nike performance
N1243D1KQ-C11,vereinsmannschaften,pure platinumhyper pinkblack,43.95,nike performance
NI122E096-C11,jogginghose,grey heathersummit whiteinfrared,64.95,nike sportswear
NI121J0GO-C11,sweatshirt,light smoke grey,35.95,nike sportswear
NI121J0H0-C11,sweatshirt,grey heatherwhite,42.45,nike sportswear
N1242D3FZ-Q11,sweatshirt,black,44.95,nike performance
N1243E0MV-M11,kurze sporthose,pine green white,20.79,nike performance
N1244E0GW-Q12,trinkflasche,anthracitewhite,22.95,nike performance
NI114D0FF-Q11,sneaker low,blackwhite,44.99,nike sportswear
NI121J0HI-Q11,sweatshirt,grey heathermatte silverwhite,49.95,nike sportswear
NI121G05Q-Q11,winterjacke,black,149.0,nike sportswear
NI121G062-Q11,uebergangsjacke,blackphoton dust,148.11,nike sportswear
N1224K003-Q11,sweatjacke,black white,37.99,nike performance
NI126G03X-A11,tshirt print,white,19.95,nike sportswear
N1242D2UN-Q11,tshirt print,blackuniversity red,19.45,nike performance
N1242I03R-K11,funktionsshirt,game royal,34.95,nike performance
N1242I03R-K12,funktionsshirt,obsidianwhite,34.92,nike performance
NI116D070-H11,sneaker low,atomic orangewhite saillight armory blue,74.95,nike sportswear
ZZO129077-T00,laufschuh neutral,multicoloured,115.95,nike performance
NI122O0CY-Q11,tshirt print,blackwhite,20.69,nike sportswear
NI441D02G-K11,funktionsshirt,obsidianblackblack,54.99,nike golf
N1241D1GR-A11,tshirt basic,whiteblack,42.29,nike performance
N1241D1H3-A11,funktionsshirt,white,49.95,nike performance
NI112O08N-A11,sneaker low,whitepure platinumreflect silverblack,169.94,nike sportswear
N1242A1RO-A13,fussballschuh multinocken,whitephoton dustflash crimson,69.95,nike performance
N1242D345-Q11,tshirt print,blackhtriron grey,27.99,nike performance
N1242A1RO-A12,fussballschuh multinocken,whiteblackhyper royalmetallic silver,59.45,nike performance
NI116D06S-Q11,sneaker low,blackwhite,39.95,nike sportswear
NI116D074-Q11,sneaker low,blacksunset pulsesapphirewhite,149.95,nike sportswear
N1243A146-K12,fussballschuh multinocken,photo bluemetallic silverrage green,47.95,nike performance
NI116D074-Q12,sneaker low,blackmetallic silverbright crimson,149.95,nike sportswear
N1243F066-K11,vereinsmannschaften,deep royal bluenoble redamarillo,69.99,nike performance
NI154Q01U-A11,cap,whiteblack,18.32,nike sportswear
N1242L07D-Q11,beinwaermer,schwarzweiss,29.95,nike performance
N1242E1AO-N12,kurze sporthose,light armyblack,40.45,nike performance
NI123K019-C11,kapuzenpullover,smoke greypinksicle,42.29,nike sportswear
N1242D3KB-Q11,laufjacke,blackgame royalreflective silver,64.95,nike performance
N1242E1GI-Q11,kurze sporthose,blackhot limehot lime,56.39,nike performance
NI122S0FX-Q11,sweatjacke,black,79.95,nike sportswear
N1242A1GG-A16,multicourt tennisschuh,whitelaser crimsongridironwheat,74.99,nike performance
N1242D429-C11,top,iron greyblack,24.95,nike performance
N1242A1U9-C12,trainingsfitnessschuh,dark smoke greywhitesmoke greylight brown,49.99,nike performance
NI126B01V-Q11,jogginghose,blackwhitesmoke grey,35.95,nike sportswear
NI141G00V-A11,kapuzenpullover,champagnewhite,50.39,nike sportswear
N1252N002-Q11,tagesrucksack,schwarz,34.95,nike performance
N1244E0SW-N11,sporttasche,khakighost green,34.99,nike performance
NI123D02O-C11,trainingsanzug,smoke greywhite,54.99,nike sportswear
N1242D4A7-G11,funktionsshirt,rotweiss,89.95,nike performance
N1243K0D4-Q11,vereinsmannschaften,blackpink beamnew green,59.99,nike performance
NI122O0PO-Q11,langarmshirt,black,34.9,nike sportswear
NI122O0Q0-Q11,tshirt print,black,39.9,nike sportswear
N1242F0MV-Q11,vereinsmannschaften,blackpink beamnew greenpink beam,84.95,nike performance
N1242F0N7-Q11,laufjacke,blacksilver,79.99,nike performance
N1243A16I-Q12,basketballschuh,blackmetallic goldwhitephoton dust,39.95,nike performance
N1243A16I-Q11,basketballschuh,blackmetallic silvervoltwhite,39.95,nike performance
N1244E071-K11,trinkflasche,game royalblackblackwhite,21.99,nike performance
N1243D1F3-A11,nationalmannschaft,whiteblack,41.95,nike performance
N1241D1DF-I11,tshirt print,red plum,28.19,nike performance
NI114D0E9-Q11,sneaker low,blackwhite,80.45,nike sportswear
N1241D1D0-J11,vereinsmannschaften,hyper pinkblack,89.95,nike performance
N1244D09N-G11,sportsocken,team redwhiteblack heather,14.95,nike performance
N1242E1F2-K11,kurze sporthose,rush bluewhite,39.99,nike performance
N1242I03Q-Q11,funktionsshirt,black white,23.95,nike performance
N1241E1A9-G11,kurze sporthose,canyon rustpink glaze,34.95,nike performance
NI122E0AO-C11,jogginghose,grauschwarz,99.95,nike sportswear
NI113D09Z-J11,sneaker low,iced lilacmetallic silveroff noirlight smoke grey,60.0,nike sportswear
N1242A214-K11,fussballschuh multinocken,photo bluemetallic silverrage green,62.95,nike performance
N1242F0S1-G11,trainingsjacke,rotweissgelb,45.99,nike performance
N1243D1EU-Q11,fleecepullover,blackwhite,42.75,nike performance
N1243D1F6-Q11,tshirt print,blackwhite,20.95,nike performance
N1242D3KJ-A11,tshirt print,white,29.95,nike performance
NI121U00S-A11,weste,whiteecho pinkecho pink,79.95,nike sportswear
NI121U014-A11,wintermantel,whiteblack,101.95,nike sportswear
N1243D1OS-B11,vereinsmannschaften,beige,61.7,nike performance
NI122S0H6-L11,sweatshirt,light dewcampfire orangeapricot agatearctic orange,59.95,nike sportswear
NI121U017-Q11,daunenmantel,blackmystic stone,249.99,nike sportswear
N1242E1PH-Q11,jogginghose,blackwhitesaturn gold,69.99,nike performance
N1243B0IX-J12,badesandale,fireberryfootball greythunder blue,34.95,nike performance
NI112O0L5-A11,sneaker low,weiss,53.95,nike sportswear
N1242D49I-K11,vereinsmannschaften,blaurot,49.95,nike performance
NI115N007-A11,sneaker high,whitelight smoke greybright crimson,99.95,nike sportswear
NI111A0OD-O11,sneaker low,pumice metallic silver platinum tint,80.0,nike sportswear
NI111A084-A11,sneaker low,whiteblack,134.91,nike sportswear
NI441F00P-A11,sweatjacke,whiteblack,79.99,nike golf
NI126L00O-C12,winterjacke,light smoke greyblackbright crimson,76.0,nike sportswear
N1243E0OO-H11,kurze sporthose,safety orangeblack,34.95,nike performance
NS412O03P-A11,sneaker low,whiteblack,35.45,nike sb
NI121D0HR-A11,tshirt print,whiteblack,20.95,nike sportswear
NI111A0PH-A11,sneaker low,whiteconcordpink blastpure platinumblack,111.95,nike sportswear
N1242E13I-A11,kurze sporthose,whiteblack,20.79,nike performance
N1243E0V6-E11,shorts,gelbblau,34.95,nike performance
NI122T03W-C11,leichte jacke,pure platinumlight smoke grey,115.0,nike sportswear
N1241E112-J11,kurze sporthose,fire pinksapphirewhite,45.0,nike performance
N1241F08R-G12,trainingsjacke,rotweiss,45.99,nike performance
N1241F08R-G11,trainingsjacke,rotweissgold,45.99,nike performance
NI122S0E2-G11,sweatshirt,dark beetrootblack,76.45,nike sportswear
NI112O0AM-A12,sneaker low,white,49.95,nike sportswear
N1241M03J-J11,sportrock,pink,39.9,nike performance
N1241A0US-C11,laufschuh neutral,dark greystellar indigoamethyst tintoil grey,59.95,nike performance
NI112O0AM-A11,sneaker low,whiteracer bluelaser crimsonblack,89.94,nike sportswear
NI122E09A-C11,jogginghose,grey fogsummit whiteinfrared,79.9,nike sportswear
NI121C02R-Q11,jerseykleid,black,34.95,nike sportswear
N1241L027-A11,sportkleid,whiteblack,69.95,nike performance
NI112O0IS-Q11,sneaker low,blackvolthabanero redwhite,69.95,nike sportswear
NS412O020-Q14,sneaker low,black,64.95,nike sb
NI112O0J4-Q12,sneaker low,light boneblackstonebright crimsonchambray blue,109.95,nike sportswear
NI122O0O4-G11,tshirt print,university red,29.99,nike sportswear
NI151Q007-K12,tagesrucksack,mystic navyobsidian,19.55,nike sportswear
NS412O020-Q13,sneaker low,blackuniversity red,54.95,nike sb
N1242E1MO-K11,stoffhose,obsidian white,23.96,nike performance
NI154Q02A-A11,cap,white,20.65,nike sportswear
NS412O020-Q12,sneaker low,blackwhite,64.95,nike sb
NI113D0C1-A11,sneaker low,whitesignal blueblack,69.95,nike sportswear
NS412O020-Q11,sneaker low,blackwhitelight brown,64.95,nike sb
NI113D0C1-A12,sneaker low,whitemetallic silver,69.95,nike sportswear
N1242D22Y-K14,tshirt basic,obsidianwhite,29.95,nike performance
N1242D3VU-Q11,tshirt print,black,29.95,nike performance
N1242D22Y-K13,tshirt basic,indigo hazewhite,29.95,nike performance
NI122S08B-C11,sweatjacke,dark grey heatherblack,89.95,nike sportswear
N1242D22Y-K11,tshirt basic,obsidian,29.95,nike performance
N1242D2UY-Q11,tshirt print,blackwhite,35.0,nike performance
N1242D36Y-Q11,tshirt basic,black,29.99,nike performance
N1243F05T-Q11,trainingsjacke,blackanthracite,44.95,nike performance
NI122O0OD-I11,tshirt print,daybreak,34.95,nike sportswear
NI144E00Z-J11,tagesrucksack,pink white,18.99,nike sportswear
NS4210011-Q11,leichte jacke,blackwhite,69.99,nike sb
N1241A0ZT-Q11,laufschuh neutral,dark smoke greyfireberryblack,64.95,nike performance
N1241A0ZT-Q12,laufschuh neutral,blackwhitedark smoke grey,54.59,nike performance
NI121A0BT-N11,hosen,olive flakwhite,29.99,nike sportswear
NI154O00N-C11,tagesrucksack,thunder greyblack,20.95,nike sportswear
NI121D0GV-A11,tshirt print,whiteblack,17.95,nike sportswear
NI122O0PW-A11,tshirt print,white,24.99,nike sportswear
NI122F05K-Q11,jogginghose,black,46.65,nike sportswear
NI154Q029-Q11,cap,blackliquid lime,24.95,nike sportswear
NI126G03M-A11,tshirt print,whitegame royal,14.95,nike sportswear
N1242E186-C11,unterhose lang,smoke greylight smoke greyblack,31.45,nike performance
N1241N06F-Q11,sporttasche,blackwhite,44.99,nike performance
N1243A165-C11,laufschuh neutral,dark smoke greylaser crimson,17.95,nike performance
NI121A0FU-Q11,jogginghose,blacksmoke greywhite,42.45,nike sportswear
NI111S09E-Q11,sneaker low,blackwhite,89.94,nike sportswear
N1243K0CT-K11,vereinsmannschaften,cobalt tintrush blue,99.99,nike performance
N1243K0D5-K11,vereinsmannschaften,mystic navytour yellow,99.99,nike performance
NI126G042-K12,tshirt print,psychic blue,24.95,nike sportswear
NI121J0DD-C11,sweatshirt,dark grey heathermatte silverwhite,34.95,nike sportswear
N1242D49V-A12,tshirt print,weissschwarz,24.95,nike performance
NI122T066-A11,leichte jacke,pure platinumwhite,99.95,nike sportswear
N1242A27K-C11,laufschuh neutral,grau,99.0,nike performance
N1242D2ES-Q11,tshirt basic,blackmetallic hematite,23.99,nike performance
N1243D1HK-G11,kurze sporthose,bordeauxtruly gold,59.95,nike performance
N1284C012-M11,badeshorts,green spark,25.0,nike performance
NI114D0HF-C12,sneaker low,smoke greypink glowwhite,34.95,nike sportswear
N1244D05H-A11,sportsocken,white,14.95,nike performance
N1241D16J-A11,vereinsmannschaften,whiteroyal,80.95,nike performance
N1243F02T-Q11,hardshelljacke,blackblackwhite,39.95,nike performance
N1241I0AO-A11,sportbh leichter stuetzkraft,pearl whitepale ivory,39.99,nike performance
NI116D06P-A11,sneaker low,sailblackbarely voltgrain,59.95,nike sportswear
NI116D071-A11,sneaker low,summit whitesapphireblack,99.95,nike sportswear
NI121A0EZ-J11,jogginghose,fireberry,35.95,nike sportswear
N1244E15D-G11,cap,sport redwhite,24.99,nike performance
N1241I07S-C11,sportbh mittlerer stuetzkraft,smoke greypureblack,23.95,nike performance
N1241E158-Q11,tights,blackwhite,50.95,nike performance
N1242D42G-Q11,top,blackdark grey,29.95,nike performance
NI121B00W-Q11,minirock,black,54.95,nike sportswear
N1241M03F-A11,sportrock,whiteblack,44.99,nike performance
N1243A0YU-Q12,fussballschuh nocken,black,40.0,nike performance
N1243A0Z6-Q12,fussballschuh multinocken,black,41.99,nike performance
N1243A0YU-Q13,fussballschuh nocken,blackdark smoke grey,40.0,nike performance
N1243A0Z6-Q13,fussballschuh multinocken,blackdark smoke grey,50.95,nike performance
N1241N06Q-Q11,tagesrucksack,blackwhite,35.95,nike performance
N1241N072-Q11,fitness yoga,black,31.95,nike performance
NI114D044-A11,sneaker low,whitepure platinum,99.95,nike sportswear
NI121A0FQ-I11,jogginghose,cactus flowerwhite,44.95,nike sportswear
N1242E1JN-Q11,vereinsmannschaften,blackvolt,99.85,nike performance
N1243D1M8-J11,funktionsshirt,arctic punch,19.49,nike performance
N1243E0I3-Q11,jogginghose,black,31.2,nike performance
N1242D49H-Q11,funktionsshirt,gruenschwarz,29.95,nike performance
N1242L07A-A11,fussball,weissschwarzgelb,33.24,nike performance
N1243D197-C11,funktionsshirt,smoke greyheathertotal orange,39.95,nike performance
NI111A0SH-A13,sneaker low,steamactive fuchsialight siennagreen glowbarely greensail,99.95,nike sportswear
NI121D0MI-J11,tshirt print,pink glazewhite,29.95,nike sportswear
NI111A0SH-A12,sneaker low,whitebright crimsonteam redcoconut milkblackpraline,99.95,nike sportswear
NI121D0LA-P11,tshirt print,valerian blue,29.65,nike sportswear
N1241D1CN-Q11,tshirt print,schwarz,22.46,nike performance
N1242A20R-Q11,trainingsfitnessschuh,blackwhitewolf grey,79.95,nike performance
N1242A213-Q11,fussballschuh multinocken,blackchile reddark smoke grey,79.88,nike performance
NI121A0EH-Q11,jogginghose,black,54.95,nike sportswear
NI123B017-I11,hosen,grand purple,22.95,nike sportswear
NI123B017-I12,hosen,purple chalk,22.95,nike sportswear
N1242E1MD-K11,kurze sporthose,obsidianblack,59.95,nike performance
NI122E09J-N11,jogginghose,galactic jadesequoiagalactic jadesequoia,54.99,nike sportswear
